DateCreated_GMT,LandUse,Grazed,GrazingAnimals,Flooding,Slope,SlopeShape,BedrockDepth,RockFragments0-1cm,Texture0-1cm,SoilColor0_1cm_rgb,RockFragments1-10cm,Texture1-10cm,SoilColor1_10cm_rgb,RockFragments10-20cm,Texture10-20cm,SoilColor10_20cm_rgb,RockFragments20-50cm,Texture20-50cm,SoilColor20_50cm_rgb,RockFragments50-70cm,Texture50-70cm,SoilColor50_70cm_rgb,RockFragments70-100cm,Texture70-100cm,SoilColor70_100cm_rgb,RockFragments100-120cm,Texture100-120cm,SoilColor100_120cm_rgb,VerticalCracking,SurfaceSalt,DepthToLimitingLayer,WaterTableDepth,LimeRequired,SurfaceRockCover,LCC_Class,PhotoSoilPit_url,PhotoSoilSample_url,PhotoLandscapeNorth_url,PhotoLandscapeEast_url,PhotoLandscapeSouth_url,PhotoLandscapeWest_url,Elevation_m,FAOGrowingPeriodLength_days,AridityIndex,Notes,LocationRanKEDSoil,Region,Texture,Recommandation
45033.0,0.5326388888888888,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.5326388888888888,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.5444444444444444,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.5444444444444444,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.5548611111111111,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Kaffrine,Mixte,Aucune recommandation spécifique.
45033.0,0.5548611111111111,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Kaffrine,Mixte,Aucune recommandation spécifique.
45033.0,0.6805555555555554,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.6805555555555554,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.6875,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.6875,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.6930555555555555,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kaffrine,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45033.0,0.6930555555555555,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7013888888888888,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Better,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7013888888888888,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Better,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7138888888888889,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7138888888888889,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.7416666666666667,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.7416666666666667,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.3743055555555555,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.3743055555555555,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.3798611111111111,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.3798611111111111,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.3854166666666666,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.3854166666666666,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.4118055555555555,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.4118055555555555,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.4305555555555555,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.4305555555555555,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.5180555555555556,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,CLAY,SANDY,CLAY,SANDY,CLAY,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45033.0,0.5180555555555556,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,CLAY,SANDY,CLAY,SANDY,CLAY,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Mixte,Aucune recommandation spécifique.
45033.0,0.5381944444444444,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.5381944444444444,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.5493055555555556,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45033.0,0.5493055555555556,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45033.0,0.6756944444444443,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.6756944444444443,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.6972222222222223,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.6972222222222223,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7062499999999999,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7062499999999999,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,flat,0-2%,",LINEAR",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.71875,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,gentle,3-5%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.71875,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,gentle,3-5%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7527777777777777,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.7527777777777777,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.7569444444444445,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7569444444444445,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45033.0,0.7687499999999999,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45033.0,0.7687499999999999,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Mixte,Aucune recommandation spécifique.
45033.0,0.7743055555555554,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45033.0,0.7743055555555554,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kaffrine,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45054.0,0.9388888888888888,SAVANNA,TRUE,",CATTLE,GOAT,SHEEP",Rare,moderate,6-10%,",LINEAR",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45054.0,0.9388888888888888,SAVANNA,TRUE,",CATTLE,GOAT,SHEEP",Rare,moderate,6-10%,",LINEAR",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45054.0,0.9458333333333332,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,moderate,6-10%,"LINEAR,",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Better,yield,yield,Kedougou,Argile limoneuse,Aérer et enrichir en matière organique pour faciliter le drainage et éviter l'accumulation d'eau.
45054.0,0.9458333333333332,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,moderate,6-10%,"LINEAR,",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Better,yield,yield,Kedougou,Mixte,Aucune recommandation spécifique.
